home_rating,away_rating
2.343321842882538,-2.343321842882538
0.16819087679304065,-0.16819087679304065
3.326388956050648,-0.8148762363750696
1.1773361375512845,-1.1773361375512845
-0.687491222542265,-1.8240214971333137
2.0069400892964566,-2.0069400892964566
0.0727450061764891,-0.0727450061764891
0.3280104195250435,2.8562658073226976
-1.0962197973137573,-2.088056429533984
1.9053766954943356,-1.8326316893178465
1.081890266934733,-1.081890266934733
0.4091267597625704,-0.4091267597625704
1.1659857053312532,-1.1659857053312532
-0.8523048161852345,0.8523048161852345
0.9977948285382127,-0.9977948285382127
-0.5159230625991532,0.5159230625991532
0.7455085133486516,-0.7455085133486516
0.5886680687756423,-0.5886680687756423
-1.0204956929782751,1.0204956929782751
-0.1795413090130719,0.1795413090130719
0.9136993901416923,-0.9136993901416923
-1.8614500769434783,1.8614500769434783
0.7455085133486516,-0.7455085133486516
1.5023674589173346,-1.5023674589173346
-1.1886865697713158,1.1886865697713158
0.5773176365556111,-0.5773176365556111
-0.34773218580611254,0.34773218580611254
-0.011350432220031228,0.011350432220031228
0.25228631518956096,-0.25228631518956096
2.175130966089497,-2.175130966089497
-0.9364002545817548,0.9364002545817548
0.6614130749521314,-0.6614130749521314
2.0069400892964566,-2.0069400892964566
-1.7660042063269268,1.7660042063269268
-0.6000185009956736,0.6000185009956736
-1.777354638546958,1.777354638546958
0.32503132136605006,-0.32503132136605006
0.25228631518956096,-0.25228631518956096
-2.1864813983095286,2.1864813983095286
0.1568404445730094,-0.1568404445730094
0.7455085133486516,-0.7455085133486516
0.24093588296952975,-0.24093588296952975
1.0091452607582438,-1.0091452607582438
5.202566748364229,-5.202566748364229
0.24093588296952975,-0.24093588296952975
-0.1795413090130719,0.1795413090130719
-1.6091637617539174,1.6091637617539174
1.586462897313855,-1.586462897313855
1.838749212503416,-1.838749212503416
-1.6091637617539174,1.6091637617539174
1.6705583357103753,-1.6705583357103753
4.361612364399026,-4.361612364399026
0.6614130749521314,-0.6614130749521314
0.6614130749521314,-0.6614130749521314
2.0069400892964566,-2.0069400892964566
